identifier,major_group,taxon_id,species,uniprot_id,InterPro_id
InterPro|IPR035076_A0A8C0XNN7|Castor_canadensis,UPAR/Ly6 domain-containing protein,51338,Castor canadensis,A0A8C0XNN7,IPR035076
InterPro|IPR035076_A0A8C0ZDP0|Cyanistes_caeruleus,UPAR/Ly6 domain-containing protein,156563,Cyanistes caeruleus,A0A8C0ZDP0,IPR035076
InterPro|IPR035076_A0A8C1DGT3|Cyprinus_carpio,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,A0A8C1DGT3,IPR035076
InterPro|IPR035076_A0A8C1EJ02|Cyprinus_carpio,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,A0A8C1EJ02,IPR035076
InterPro|IPR035076_A0A8C1L0K4|Cyprinus_carpio,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,A0A8C1L0K4,IPR035076
InterPro|IPR035076_A0A8C1N6N7|Cyprinus_carpio,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,A0A8C1N6N7,IPR035076
InterPro|IPR035076_A0A8C1R1A3|Cyprinus_carpio,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,A0A8C1R1A3,IPR035076
InterPro|IPR035076_A0A8C1RBW2|Cyprinus_carpio,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,A0A8C1RBW2,IPR035076
InterPro|IPR035076_A0A8C1TZJ1|Cyprinus_carpio,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,A0A8C1TZJ1,IPR035076
InterPro|IPR035076_A0A8C1WWG5|Cyprinus_carpio,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,A0A8C1WWG5,IPR035076
InterPro|IPR035076_A0A8C2A2H1|Cyprinus_carpio,Snake toxin/toxin-like domain-containing protein,7962,Cyprinus carpio,A0A8C2A2H1,IPR035076
InterPro|IPR035076_A0A8C2AG66|Cyprinus_carpio,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,A0A8C2AG66,IPR035076
InterPro|IPR035076_A0A8C2F7Y8|Cyprinus_carpio,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,A0A8C2F7Y8,IPR035076
InterPro|IPR035076_A0A8C2J909|Cyprinus_carpio,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,A0A8C2J909,IPR035076
InterPro|IPR035076_A0A8C2JVP2|Cyprinus_carpio,UPAR/Ly6 domain-containing protein,7962,Cyprinus carpio,A0A8C2JVP2,IPR035076
InterPro|IPR035076_A0A8C2LY04|Cricetulus_griseus,UPAR/Ly6 domain-containing protein,10029,Cricetulus griseus,A0A8C2LY04,IPR035076
InterPro|IPR035076_A0A8C2Q2Y8|Cyprinus_carpio,Urokinase plasminogen activator surface receptor-like,7962,Cyprinus carpio,A0A8C2Q2Y8,IPR035076
InterPro|IPR035076_A0A8C2RQ41|Capra_hircus,Snake toxin/toxin-like domain-containing protein,9925,Capra hircus,A0A8C2RQ41,IPR035076
InterPro|IPR035076_A0A8C2TDV8|Coturnix_japonica,UPAR/Ly6 domain-containing protein,93934,Coturnix japonica,A0A8C2TDV8,IPR035076
InterPro|IPR035076_A0A8C2TDY8|Coturnix_japonica,UPAR/Ly6 domain-containing protein,93934,Coturnix japonica,A0A8C2TDY8,IPR035076
InterPro|IPR035076_A0A8C2TDZ6|Coturnix_japonica,UPAR/Ly6 domain-containing protein,93934,Coturnix japonica,A0A8C2TDZ6,IPR035076
InterPro|IPR035076_A0A8C2TFR3|Coturnix_japonica,UPAR/Ly6 domain-containing protein,93934,Coturnix japonica,A0A8C2TFR3,IPR035076
InterPro|IPR035076_A0A8C2TGD5|Coturnix_japonica,UPAR/Ly6 domain-containing protein,93934,Coturnix japonica,A0A8C2TGD5,IPR035076
InterPro|IPR035076_A0A8C2TGP1|Coturnix_japonica,UPAR/Ly6 domain-containing protein,93934,Coturnix japonica,A0A8C2TGP1,IPR035076
InterPro|IPR035076_A0A8C2THM4|Coturnix_japonica,UPAR/Ly6 domain-containing protein,93934,Coturnix japonica,A0A8C2THM4,IPR035076
InterPro|IPR035076_A0A8C2TIV6|Coturnix_japonica,UPAR/Ly6 domain-containing protein,93934,Coturnix japonica,A0A8C2TIV6,IPR035076
InterPro|IPR035076_A0A8C2VAE8|Chinchilla_lanigera,UPAR/Ly6 domain-containing protein,34839,Chinchilla lanigera,A0A8C2VAE8,IPR035076
InterPro|IPR035076_A0A8C2VND7|Chinchilla_lanigera,UPAR/Ly6 domain-containing protein,34839,Chinchilla lanigera,A0A8C2VND7,IPR035076
InterPro|IPR035076_A0A8C2VSC8|Chinchilla_lanigera,UPAR/Ly6 domain-containing protein,34839,Chinchilla lanigera,A0A8C2VSC8,IPR035076
InterPro|IPR035076_A0A8C2XY91|Capra_hircus,UPAR/Ly6 domain-containing protein,9925,Capra hircus,A0A8C2XY91,IPR035076
InterPro|IPR035076_A0A8C2XYD0|Capra_hircus,UPAR/Ly6 domain-containing protein,9925,Capra hircus,A0A8C2XYD0,IPR035076
InterPro|IPR035076_A0A8C2YRH9|Chinchilla_lanigera,Snake toxin/toxin-like domain-containing protein,34839,Chinchilla lanigera,A0A8C2YRH9,IPR035076
InterPro|IPR035076_A0A8C3BM59|Cairina_moschata_domestica,UPAR/Ly6 domain-containing protein,1240228,Cairina moschata domestica,A0A8C3BM59,IPR035076
InterPro|IPR035076_A0A8C3BMF0|Cairina_moschata_domestica,UPAR/Ly6 domain-containing protein,1240228,Cairina moschata domestica,A0A8C3BMF0,IPR035076
InterPro|IPR035076_A0A8C3BNZ4|Cairina_moschata_domestica,UPAR/Ly6 domain-containing protein,1240228,Cairina moschata domestica,A0A8C3BNZ4,IPR035076
InterPro|IPR035076_A0A8C3BS43|Cairina_moschata_domestica,UPAR/Ly6 domain-containing protein,1240228,Cairina moschata domestica,A0A8C3BS43,IPR035076
InterPro|IPR035076_A0A8C3DSL4|Corvus_moneduloides,UPAR/Ly6 domain-containing protein,1196302,Corvus moneduloides,A0A8C3DSL4,IPR035076
InterPro|IPR035076_A0A8C3DT94|Corvus_moneduloides,UPAR/Ly6 domain-containing protein,1196302,Corvus moneduloides,A0A8C3DT94,IPR035076
InterPro|IPR035076_A0A8C3I1A9|Chrysemys_picta_bellii,Snake toxin/toxin-like domain-containing protein,8478,Chrysemys picta bellii,A0A8C3I1A9,IPR035076
InterPro|IPR035076_A0A8C3I1E1|Chrysemys_picta_bellii,UPAR/Ly6 domain-containing protein,8478,Chrysemys picta bellii,A0A8C3I1E1,IPR035076
InterPro|IPR035076_A0A8C3I1G7|Chrysemys_picta_bellii,UPAR/Ly6 domain-containing protein,8478,Chrysemys picta bellii,A0A8C3I1G7,IPR035076
InterPro|IPR035076_A0A8C3I305|Chrysemys_picta_bellii,UPAR/Ly6 domain-containing protein,8478,Chrysemys picta bellii,A0A8C3I305,IPR035076
InterPro|IPR035076_A0A8C3JMN0|Calidris_pygmaea,UPAR/Ly6 domain-containing protein,425635,Calidris pygmaea,A0A8C3JMN0,IPR035076
InterPro|IPR035076_A0A8C3JN23|Calidris_pygmaea,UPAR/Ly6 domain-containing protein,425635,Calidris pygmaea,A0A8C3JN23,IPR035076
InterPro|IPR035076_A0A8C3JNW0|Calidris_pygmaea,UPAR/Ly6 domain-containing protein,425635,Calidris pygmaea,A0A8C3JNW0,IPR035076
InterPro|IPR035076_A0A8C3JNX0|Calidris_pygmaea,UPAR/Ly6 domain-containing protein,425635,Calidris pygmaea,A0A8C3JNX0,IPR035076
InterPro|IPR035076_A0A8C3KY43|Chrysolophus_pictus,UPAR/Ly6 domain-containing protein,9089,Chrysolophus pictus,A0A8C3KY43,IPR035076
InterPro|IPR035076_A0A8C3KYK5|Chrysolophus_pictus,UPAR/Ly6 domain-containing protein,9089,Chrysolophus pictus,A0A8C3KYK5,IPR035076
InterPro|IPR035076_A0A8C3L1Q4|Chrysolophus_pictus,UPAR/Ly6 domain-containing protein,9089,Chrysolophus pictus,A0A8C3L1Q4,IPR035076
InterPro|IPR035076_A0A8C3MJN2|Geospiza_parvula,UPAR/Ly6 domain-containing protein,87175,Geospiza parvula,A0A8C3MJN2,IPR035076
InterPro|IPR035076_A0A8C3P9X3|Chrysemys_picta_bellii,UPAR/Ly6 domain-containing protein,8478,Chrysemys picta bellii,A0A8C3P9X3,IPR035076
InterPro|IPR035076_A0A8C3P9Y5|Chrysemys_picta_bellii,Snake toxin/toxin-like domain-containing protein,8478,Chrysemys picta bellii,A0A8C3P9Y5,IPR035076
InterPro|IPR035076_A0A8C3Q629|Geospiza_parvula,UPAR/Ly6 domain-containing protein,87175,Geospiza parvula,A0A8C3Q629,IPR035076
InterPro|IPR035076_A0A8C3Q6K2|Geospiza_parvula,UPAR/Ly6 domain-containing protein,87175,Geospiza parvula,A0A8C3Q6K2,IPR035076
InterPro|IPR035076_A0A8C3QWY2|Cyanoderma_ruficeps,UPAR/Ly6 domain-containing protein,181631,Cyanoderma ruficeps,A0A8C3QWY2,IPR035076
InterPro|IPR035076_A0A8C3QWZ3|Cyanoderma_ruficeps,UPAR/Ly6 domain-containing protein,181631,Cyanoderma ruficeps,A0A8C3QWZ3,IPR035076
InterPro|IPR035076_A0A8C3QXS2|Cyanoderma_ruficeps,UPAR/Ly6 domain-containing protein,181631,Cyanoderma ruficeps,A0A8C3QXS2,IPR035076
InterPro|IPR035076_A0A8C3SVF1|Chelydra_serpentina,Snake toxin/toxin-like domain-containing protein,8475,Chelydra serpentina,A0A8C3SVF1,IPR035076
InterPro|IPR035076_A0A8C3SXT0|Chelydra_serpentina,UPAR/Ly6 domain-containing protein,8475,Chelydra serpentina,A0A8C3SXT0,IPR035076
InterPro|IPR035076_A0A8C3T1E6|Chelydra_serpentina,UPAR/Ly6 domain-containing protein,8475,Chelydra serpentina,A0A8C3T1E6,IPR035076
InterPro|IPR035076_A0A8C3U214|Catharus_ustulatus,UPAR/Ly6 domain-containing protein,91951,Catharus ustulatus,A0A8C3U214,IPR035076
InterPro|IPR035076_A0A8C3U3I4|Catharus_ustulatus,UPAR/Ly6 domain-containing protein,91951,Catharus ustulatus,A0A8C3U3I4,IPR035076
InterPro|IPR035076_A0A8C3WI24|Catagonus_wagneri,UPAR/Ly6 domain-containing protein,51154,Catagonus wagneri,A0A8C3WI24,IPR035076
InterPro|IPR035076_A0A8C3XS52|Chelydra_serpentina,UPAR/Ly6 domain-containing protein,8475,Chelydra serpentina,A0A8C3XS52,IPR035076
InterPro|IPR035076_A0A8C3XSA6|Chelydra_serpentina,UPAR/Ly6 domain-containing protein,8475,Chelydra serpentina,A0A8C3XSA6,IPR035076
InterPro|IPR035076_A0A8C3YIH1|Catagonus_wagneri,UPAR/Ly6 domain-containing protein,51154,Catagonus wagneri,A0A8C3YIH1,IPR035076
InterPro|IPR035076_A0A8C4MR09|Equus_asinus_asinus,UPAR/Ly6 domain-containing protein,83772,Equus asinus asinus,A0A8C4MR09,IPR035076
InterPro|IPR035076_A0A8C4MUG5|Equus_asinus_asinus,UPAR/Ly6 domain-containing protein,83772,Equus asinus asinus,A0A8C4MUG5,IPR035076
InterPro|IPR035076_A0A8C4MYM1|Equus_asinus_asinus,UPAR/Ly6 domain-containing protein,83772,Equus asinus asinus,A0A8C4MYM1,IPR035076
InterPro|IPR035076_A0A8C4N274|Equus_asinus_asinus,UPAR/Ly6 domain-containing protein,83772,Equus asinus asinus,A0A8C4N274,IPR035076
InterPro|IPR035076_A0A8C4PEM1|Dromaius_novaehollandiae,UPAR/Ly6 domain-containing protein,8790,Dromaius novaehollandiae,A0A8C4PEM1,IPR035076
InterPro|IPR035076_A0A8C4PEV4|Dromaius_novaehollandiae,UPAR/Ly6 domain-containing protein,8790,Dromaius novaehollandiae,A0A8C4PEV4,IPR035076
InterPro|IPR035076_A0A8C4PU36|Equus_asinus_asinus,UPAR/Ly6 domain-containing protein,83772,Equus asinus asinus,A0A8C4PU36,IPR035076
InterPro|IPR035076_A0A8C4TT05|Falco_tinnunculus,UPAR/Ly6 domain-containing protein,100819,Falco tinnunculus,A0A8C4TT05,IPR035076
InterPro|IPR035076_A0A8C4TTJ7|Falco_tinnunculus,UPAR/Ly6 domain-containing protein,100819,Falco tinnunculus,A0A8C4TTJ7,IPR035076
InterPro|IPR035076_A0A8C4TYR6|Falco_tinnunculus,UPAR/Ly6 domain-containing protein,100819,Falco tinnunculus,A0A8C4TYR6,IPR035076
InterPro|IPR035076_A0A8C4VL83|Gopherus_evgoodei,Snake toxin/toxin-like domain-containing protein,1825980,Gopherus evgoodei,A0A8C4VL83,IPR035076
InterPro|IPR035076_A0A8C4YF75|Gopherus_evgoodei,UPAR/Ly6 domain-containing protein,1825980,Gopherus evgoodei,A0A8C4YF75,IPR035076
InterPro|IPR035076_A0A8C4YFH0|Gopherus_evgoodei,UPAR/Ly6 domain-containing protein,1825980,Gopherus evgoodei,A0A8C4YFH0,IPR035076
InterPro|IPR035076_A0A8C4YFT7|Gopherus_evgoodei,Snake toxin/toxin-like domain-containing protein,1825980,Gopherus evgoodei,A0A8C4YFT7,IPR035076
InterPro|IPR035076_A0A8C4YFW6|Gopherus_evgoodei,UPAR/Ly6 domain-containing protein,1825980,Gopherus evgoodei,A0A8C4YFW6,IPR035076
InterPro|IPR035076_A0A8C4YG24|Gopherus_evgoodei,Snake toxin/toxin-like domain-containing protein,1825980,Gopherus evgoodei,A0A8C4YG24,IPR035076
InterPro|IPR035076_A0A8C4YG95|Gopherus_evgoodei,UPAR/Ly6 domain-containing protein,1825980,Gopherus evgoodei,A0A8C4YG95,IPR035076
InterPro|IPR035076_A0A8C5F063|Gopherus_evgoodei,UPAR/Ly6 domain-containing protein,1825980,Gopherus evgoodei,A0A8C5F063,IPR035076
InterPro|IPR035076_A0A8C5IGN6|Junco_hyemalis,UPAR/Ly6 domain-containing protein,40217,Junco hyemalis,A0A8C5IGN6,IPR035076
InterPro|IPR035076_A0A8C5IGN7|Junco_hyemalis,UPAR/Ly6 domain-containing protein,40217,Junco hyemalis,A0A8C5IGN7,IPR035076
InterPro|IPR035076_A0A8C5IIC3|Junco_hyemalis,UPAR/Ly6 domain-containing protein,40217,Junco hyemalis,A0A8C5IIC3,IPR035076
InterPro|IPR035076_A0A8C5KCA5|Jaculus_jaculus,UPAR/Ly6 domain-containing protein,51337,Jaculus jaculus,A0A8C5KCA5,IPR035076
InterPro|IPR035076_A0A8C5KHE8|Jaculus_jaculus,UPAR/Ly6 domain-containing protein,51337,Jaculus jaculus,A0A8C5KHE8,IPR035076
InterPro|IPR035076_A0A8C5L038|Jaculus_jaculus,UPAR/Ly6 domain-containing protein,51337,Jaculus jaculus,A0A8C5L038,IPR035076
InterPro|IPR035076_A0A8C5L0N5|Jaculus_jaculus,UPAR/Ly6 domain-containing protein,51337,Jaculus jaculus,A0A8C5L0N5,IPR035076
InterPro|IPR035076_A0A8C5MY48|Leptobrachium_leishanense,Snake toxin/toxin-like domain-containing protein,445787,Leptobrachium leishanense,A0A8C5MY48,IPR035076
InterPro|IPR035076_A0A8C5NJM5|Junco_hyemalis,UPAR/Ly6 domain-containing protein,40217,Junco hyemalis,A0A8C5NJM5,IPR035076
InterPro|IPR035076_A0A8C5RL96|Laticauda_laticaudata,UPAR/Ly6 domain-containing protein,8630,Laticauda laticaudata,A0A8C5RL96,IPR035076
InterPro|IPR035076_A0A8C5RLI8|Laticauda_laticaudata,UPAR/Ly6 domain-containing protein,8630,Laticauda laticaudata,A0A8C5RLI8,IPR035076
InterPro|IPR035076_A0A8C5RXQ7|Laticauda_laticaudata,UPAR/Ly6 domain-containing protein,8630,Laticauda laticaudata,A0A8C5RXQ7,IPR035076
InterPro|IPR035076_A0A8C5T6G9|Malurus_cyaneus_samueli,UPAR/Ly6 domain-containing protein,2593467,Malurus cyaneus samueli,A0A8C5T6G9,IPR035076
InterPro|IPR035076_A0A8C5T767|Malurus_cyaneus_samueli,UPAR/Ly6 domain-containing protein,2593467,Malurus cyaneus samueli,A0A8C5T767,IPR035076
InterPro|IPR035076_A0A8C5T776|Malurus_cyaneus_samueli,UPAR/Ly6 domain-containing protein,2593467,Malurus cyaneus samueli,A0A8C5T776,IPR035076
InterPro|IPR035076_A0A8C5WPP8|Laticauda_laticaudata,Snake toxin/toxin-like domain-containing protein,8630,Laticauda laticaudata,A0A8C5WPP8,IPR035076
InterPro|IPR035076_A0A8C5XAT1|Microcebus_murinus,UPAR/Ly6 domain-containing protein,30608,Microcebus murinus,A0A8C5XAT1,IPR035076
InterPro|IPR035076_A0A8C5YXZ7|Marmota_marmota_marmota,UPAR/Ly6 domain-containing protein,9994,Marmota marmota marmota,A0A8C5YXZ7,IPR035076
InterPro|IPR035076_A0A8C5YY14|Marmota_marmota_marmota,Snake toxin/toxin-like domain-containing protein,9994,Marmota marmota marmota,A0A8C5YY14,IPR035076
InterPro|IPR035076_A0A8C5Z060|Marmota_marmota_marmota,UPAR/Ly6 domain-containing protein,9994,Marmota marmota marmota,A0A8C5Z060,IPR035076
InterPro|IPR035076_A0A8C6AFJ5|Marmota_marmota_marmota,UPAR/Ly6 domain-containing protein,9994,Marmota marmota marmota,A0A8C6AFJ5,IPR035076
InterPro|IPR035076_A0A8C6C4T5|Monodon_monoceros,UPAR/Ly6 domain-containing protein,40151,Monodon monoceros,A0A8C6C4T5,IPR035076
InterPro|IPR035076_A0A8C6C5M1|Monodon_monoceros,UPAR/Ly6 domain-containing protein,40151,Monodon monoceros,A0A8C6C5M1,IPR035076
InterPro|IPR035076_A0A8C6DNG5|Moschus_moschiferus,UPAR/Ly6 domain-containing protein,68415,Moschus moschiferus,A0A8C6DNG5,IPR035076
InterPro|IPR035076_A0A8C6FNH2|Moschus_moschiferus,UPAR/Ly6 domain-containing protein,68415,Moschus moschiferus,A0A8C6FNH2,IPR035076
InterPro|IPR035076_A0A8C6G7I8|Mus_spicilegus,UPAR/Ly6 domain-containing protein,10103,Mus spicilegus,A0A8C6G7I8,IPR035076
InterPro|IPR035076_A0A8C6HIM2|Mus_spicilegus,UPAR/Ly6 domain-containing protein,10103,Mus spicilegus,A0A8C6HIM2,IPR035076
InterPro|IPR035076_A0A8C6IUD3|Melopsittacus_undulatus,UPAR/Ly6 domain-containing protein,13146,Melopsittacus undulatus,A0A8C6IUD3,IPR035076
InterPro|IPR035076_A0A8C6IVT7|Melopsittacus_undulatus,UPAR/Ly6 domain-containing protein,13146,Melopsittacus undulatus,A0A8C6IVT7,IPR035076
InterPro|IPR035076_A0A8C6QHP8|Nannospalax_galili,Snake toxin/toxin-like domain-containing protein,1026970,Nannospalax galili,A0A8C6QHP8,IPR035076
InterPro|IPR035076_A0A8C6QS20|Nannospalax_galili,UPAR/Ly6 domain-containing protein,1026970,Nannospalax galili,A0A8C6QS20,IPR035076
InterPro|IPR035076_A0A8C6R088|Nannospalax_galili,UPAR/Ly6 domain-containing protein,1026970,Nannospalax galili,A0A8C6R088,IPR035076
InterPro|IPR035076_A0A8C6XET3|Naja_naja,Snake toxin/toxin-like domain-containing protein,35670,Naja naja,A0A8C6XET3,IPR035076
InterPro|IPR035076_A0A8C6XF02|Naja_naja,Snake toxin/toxin-like domain-containing protein,35670,Naja naja,A0A8C6XF02,IPR035076
InterPro|IPR035076_A0A8C6XF04|Naja_naja,Snake toxin/toxin-like domain-containing protein,35670,Naja naja,A0A8C6XF04,IPR035076
InterPro|IPR035076_A0A8C6XFQ0|Naja_naja,UPAR/Ly6 domain-containing protein,35670,Naja naja,A0A8C6XFQ0,IPR035076
InterPro|IPR035076_A0A8C6XGV8|Naja_naja,Snake toxin/toxin-like domain-containing protein,35670,Naja naja,A0A8C6XGV8,IPR035076
InterPro|IPR035076_A0A8C6XPA7|Naja_naja,Snake toxin/toxin-like domain-containing protein,35670,Naja naja,A0A8C6XPA7,IPR035076
InterPro|IPR035076_A0A8C6XRN7|Naja_naja,Snake toxin/toxin-like domain-containing protein,35670,Naja naja,A0A8C6XRN7,IPR035076
InterPro|IPR035076_A0A8C6Y153|Naja_naja,Snake toxin/toxin-like domain-containing protein,35670,Naja naja,A0A8C6Y153,IPR035076
InterPro|IPR035076_A0A8C6ZVA5|Nothoprocta_perdicaria,UPAR/Ly6 domain-containing protein,30464,Nothoprocta perdicaria,A0A8C6ZVA5,IPR035076
InterPro|IPR035076_A0A8C7A108|Nothoprocta_perdicaria,UPAR/Ly6 domain-containing protein,30464,Nothoprocta perdicaria,A0A8C7A108,IPR035076
InterPro|IPR035076_A0A8C7A373|Nothoprocta_perdicaria,Snake toxin/toxin-like domain-containing protein,30464,Nothoprocta perdicaria,A0A8C7A373,IPR035076
InterPro|IPR035076_A0A8C7B7I3|Neovison_vison,UPAR/Ly6 domain-containing protein,452646,Neovison vison,A0A8C7B7I3,IPR035076
InterPro|IPR035076_A0A8C7B950|Neovison_vison,UPAR/Ly6 domain-containing protein,452646,Neovison vison,A0A8C7B950,IPR035076
InterPro|IPR035076_A0A8C7BB17|Neovison_vison,UPAR/Ly6 domain-containing protein,452646,Neovison vison,A0A8C7BB17,IPR035076
InterPro|IPR035076_A0A8C7BK77|Neovison_vison,UPAR/Ly6 domain-containing protein,452646,Neovison vison,A0A8C7BK77,IPR035076
InterPro|IPR035076_A0A8C7DVX6|Naja_naja,Snake toxin/toxin-like domain-containing protein,35670,Naja naja,A0A8C7DVX6,IPR035076
InterPro|IPR035076_A0A8C7DYW7|Naja_naja,UPAR/Ly6 domain-containing protein,35670,Naja naja,A0A8C7DYW7,IPR035076
InterPro|IPR035076_A0A8C8AI37|Otus_sunia,UPAR/Ly6 domain-containing protein,257818,Otus sunia,A0A8C8AI37,IPR035076
InterPro|IPR035076_A0A8C8AK94|Otus_sunia,UPAR/Ly6 domain-containing protein,257818,Otus sunia,A0A8C8AK94,IPR035076
InterPro|IPR035076_A0A8C8E7F9|Otus_sunia,UPAR/Ly6 domain-containing protein,257818,Otus sunia,A0A8C8E7F9,IPR035076
InterPro|IPR035076_A0A8C8RFX3|Pelusios_castaneus,UPAR/Ly6 domain-containing protein,367368,Pelusios castaneus,A0A8C8RFX3,IPR035076
InterPro|IPR035076_A0A8C8RGC8|Pelusios_castaneus,Snake toxin/toxin-like domain-containing protein,367368,Pelusios castaneus,A0A8C8RGC8,IPR035076
InterPro|IPR035076_A0A8C8RGV6|Pelusios_castaneus,UPAR/Ly6 domain-containing protein,367368,Pelusios castaneus,A0A8C8RGV6,IPR035076
InterPro|IPR035076_A0A8C8RHX5|Pelusios_castaneus,UPAR/Ly6 domain-containing protein,367368,Pelusios castaneus,A0A8C8RHX5,IPR035076
InterPro|IPR035076_A0A8C8TDP1|Peromyscus_maniculatus_bairdii,Snake toxin/toxin-like domain-containing protein,230844,Peromyscus maniculatus bairdii,A0A8C8TDP1,IPR035076
InterPro|IPR035076_A0A8C8WAF7|Panthera_leo,UPAR/Ly6 domain-containing protein,9689,Panthera leo,A0A8C8WAF7,IPR035076
InterPro|IPR035076_A0A8C8WAM1|Panthera_leo,UPAR/Ly6 domain-containing protein,9689,Panthera leo,A0A8C8WAM1,IPR035076
InterPro|IPR035076_A0A8C8YFH7|Prolemur_simus,Snake toxin/toxin-like domain-containing protein,1328070,Prolemur simus,A0A8C8YFH7,IPR035076
InterPro|IPR035076_A0A8C9AIC0|Prolemur_simus,UPAR/Ly6 domain-containing protein,1328070,Prolemur simus,A0A8C9AIC0,IPR035076
InterPro|IPR035076_A0A8C9AL39|Prolemur_simus,UPAR/Ly6 domain-containing protein,1328070,Prolemur simus,A0A8C9AL39,IPR035076
InterPro|IPR035076_A0A8C9CSB2|Phocoena_sinus,UPAR/Ly6 domain-containing protein,42100,Phocoena sinus,A0A8C9CSB2,IPR035076
InterPro|IPR035076_A0A8C9E5Y9|Phocoena_sinus,UPAR/Ly6 domain-containing protein,42100,Phocoena sinus,A0A8C9E5Y9,IPR035076
InterPro|IPR035076_A0A8C9F2R7|Pavo_cristatus,UPAR/Ly6 domain-containing protein,9049,Pavo cristatus,A0A8C9F2R7,IPR035076
InterPro|IPR035076_A0A8C9F4G2|Pavo_cristatus,UPAR/Ly6 domain-containing protein,9049,Pavo cristatus,A0A8C9F4G2,IPR035076
InterPro|IPR035076_A0A8C9FTV2|Pavo_cristatus,Snake toxin/toxin-like domain-containing protein,9049,Pavo cristatus,A0A8C9FTV2,IPR035076
InterPro|IPR035076_A0A8C9G5D9|Pavo_cristatus,UPAR/Ly6 domain-containing protein,9049,Pavo cristatus,A0A8C9G5D9,IPR035076
InterPro|IPR035076_A0A8C9I048|Piliocolobus_tephrosceles,UPAR/Ly6 domain-containing protein,591936,Piliocolobus tephrosceles,A0A8C9I048,IPR035076
InterPro|IPR035076_A0A8C9I0A9|Piliocolobus_tephrosceles,UPAR/Ly6 domain-containing protein,591936,Piliocolobus tephrosceles,A0A8C9I0A9,IPR035076
InterPro|IPR035076_A0A8C9KP96|Serinus_canaria,UPAR/Ly6 domain-containing protein,9135,Serinus canaria,A0A8C9KP96,IPR035076
InterPro|IPR035076_A0A8C9KPZ7|Serinus_canaria,UPAR/Ly6 domain-containing protein,9135,Serinus canaria,A0A8C9KPZ7,IPR035076
InterPro|IPR035076_A0A8C9KUD9|Serinus_canaria,UPAR/Ly6 domain-containing protein,9135,Serinus canaria,A0A8C9KUD9,IPR035076
InterPro|IPR035076_A0A8C9KVD4|Serinus_canaria,UPAR/Ly6 domain-containing protein,9135,Serinus canaria,A0A8C9KVD4,IPR035076
InterPro|IPR035076_A0A8C9L2H7|Serinus_canaria,UPAR/Ly6 domain-containing protein,9135,Serinus canaria,A0A8C9L2H7,IPR035076
InterPro|IPR035076_A0A8C9LDC4|Pavo_cristatus,UPAR/Ly6 domain-containing protein,9049,Pavo cristatus,A0A8C9LDC4,IPR035076
InterPro|IPR035076_A0A8C9M4F8|Panthera_tigris_altaica,UPAR/Ly6 domain-containing protein,74533,Panthera tigris altaica,A0A8C9M4F8,IPR035076
InterPro|IPR035076_A0A8C9Q8Y6|Spermophilus_dauricus,UPAR/Ly6 domain-containing protein,99837,Spermophilus dauricus,A0A8C9Q8Y6,IPR035076
InterPro|IPR035076_A0A8C9QBE8|Spermophilus_dauricus,UPAR/Ly6 domain-containing protein,99837,Spermophilus dauricus,A0A8C9QBE8,IPR035076
InterPro|IPR035076_A0A8C9USU2|Spermophilus_dauricus,UPAR/Ly6 domain-containing protein,99837,Spermophilus dauricus,A0A8C9USU2,IPR035076
InterPro|IPR035076_A0A8D0AY28|Salvator_merianae,Snake toxin/toxin-like domain-containing protein,96440,Salvator merianae,A0A8D0AY28,IPR035076
